category,subcategory,label,prompt,
Clothing,Neck,印花围巾,print_scarf,
Clothing,Neck,竖条纹围巾,vertical-striped_scarf,
Clothing,Neck,波点围巾,polka_dot_scarf,
Clothing,Neck,菱形围巾,argyle_scarf,
Clothing,Neck,米色围巾,beige_scarf,
Clothing,Neck,围巾蝴蝶结,scarf_bow,
Clothing,Neck,皮草围巾,fur_scarf,
Clothing,Neck,裸围巾,naked_scarf,
Clothing,Neck,五彩围巾,multicolored_scarf,
Clothing,Neck,漂浮围巾,floating_scarf,
Clothing,Neck,长围巾,long_scarf,
Clothing,Neck,手臂围巾,arm_scarf,
Clothing,Neck,头上的围巾,scarf_on_head,
Clothing,Neck,围巾在嘴上,scarf_over_mouth,
Clothing,Neck,围巾被取下,scarf_removed,
Clothing,Neck,调整围巾,adjusting_scarf,
Clothing,Neck,拿着围巾,holding_scarf,
Clothing,Neck,扯围巾,scarf_pull,
Clothing,Neck,棕色围巾,brown_scarf,
Clothing,Neck,围巾,scarf,
Clothing,Masks,眼镜,glasses,
Clothing,Masks,护目镜,eyewear,
Clothing,Masks,单片眼镜,monocle,
Clothing,Masks,带框眼镜,under-rim_eyewear,
Clothing,Masks,无框眼镜,rimless_eyewear,
Clothing,Masks,半无框眼镜,semi-rimless_eyewear,
Clothing,Masks,红框眼镜,red-framed_eyewear,
Clothing,Masks,圆框眼镜,round_eyewear,
Clothing,Masks,黑框眼镜,black-framed_eyewear,
Clothing,Masks,有色眼镜,tinted_eyewear,
Clothing,Masks,医用眼罩,medical_eyepatch,
Clothing,Masks,独眼绷带,bandage_over_one_eye,
Clothing,Masks,歪斜的眼镜,crooked_eyewear,
Clothing,Masks,取下眼镜,eyewear_removed,
Clothing,Masks,太阳镜,sunglasses,
Clothing,Masks,风镜,goggles,
Clothing,Masks,眼罩,Blindfold,
Clothing,Masks,独眼眼罩,eyepatch,
Clothing,Masks,面罩,visor,
Clothing,Masks,戴眼镜的,bespectacled,
Clothing,Masks,蓝框眼镜,blue-framed_eyewear,
Clothing,Masks,棕色镜框眼镜,brown-framed_eyewear,
Clothing,Masks,厚瓶底眼镜,coke-bottle_glasses,
Clothing,Masks,无眼镜,no_eyewear,
Clothing,Masks,不透明眼镜,opaque_glasses,
Clothing,Masks,下半无框眼镜,over-rim_eyewear,
Clothing,Masks,面具,mask,
Clothing,Masks,半面罩,half_mask,
Clothing,Masks,蒙面,masked,
Clothing,Masks,抬起面罩,mask_lift,
Clothing,Masks,掀到头上的面具,mask_on_head,
Clothing,Masks,摘下的面具,mask_removed,
Clothing,Masks,口罩,mouth_mask,
Clothing,Masks,医用口罩,surgical_mask,
Clothing,Masks,N95口罩,N95 mask,
Clothing,Masks,KN95口罩,KN95 mask,
Clothing,Masks,活性炭口罩,activated carbon mask,
Clothing,Masks,防尘口罩,dust mask,
Clothing,Masks,瘟疫医生口罩,plague_doctor_mask,
Clothing,Masks,防毒面具,gas_mask,
Clothing,Masks,面甲,visor,
Clothing,Masks,头盔,helmet,
Clothing,Masks,狐狸面具,fox_mask,
Clothing,Masks,潜水面罩,diving_mask,
Clothing,Masks,头戴式潜水面罩,diving_mask_on_head,
Clothing,Masks,鬼面具,oni_mask,
Clothing,Masks,天狗面具,tengu_mask,
Clothing,Masks,忍者面具,ninja_mask,
Clothing,Masks,骷髅面具,skull_mask,
Clothing,Masks,曲棍球面具,hockey_mask,
Clothing,Masks,鸟面具,bird_mask,
Clothing,Masks,石鬼面,stone_mask,
Clothing,Masks,马面具,horse_mask,
Clothing,Masks,化妆舞会面具,masquerade_mask,
Clothing,Masks,SM面具,domino_mask,
Clothing,Masks,剧院面具,theater mask,
Clothing,Masks,部落面具,tribal mask,
Clothing,Masks,仪式面具,ceremonial mask,
Clothing,Masks,超级英雄面具,superhero mask,
Clothing,Masks,动物面具,animal mask,
Clothing,Arm,长袖,long_sleeves,
Clothing,Arm,短袖,short_sleeves,
Clothing,Arm,宽袖,wide_sleeves,
Clothing,Arm,振袖,furisode,
Clothing,Arm,分离式袖子,detached_sleeves,
Clothing,Arm,单袖,single_sleeve,
Clothing,Arm,无袖,sleeveless,
Clothing,Arm,不对称袖子,asymmetrical_sleeves,
Clothing,Arm,蓬松的袖子,puffy_sleeves,
Clothing,Arm,蓬蓬长袖,puffy_long_sleeves,
Clothing,Arm,蓬蓬短袖,puffy_short_sleeves,
Clothing,Arm,褶袖边,frilled_sleeves,
Clothing,Arm,朱丽叶袖,juliet_sleeves,
Clothing,Arm,绷带手臂,bandaged_arm,
Clothing,Arm,插肩袖,raglan_sleeves,
Clothing,Arm,下臂护甲,vambraces,
Clothing,Arm,分层袖子,layered_sleeves,
Clothing,Arm,毛边袖子,fur-trimmed_sleeves,
Clothing,Arm,透明袖子,see-through_sleeves,
Clothing,Arm,撕裂的袖子,torn_sleeves,
Clothing,Arm,袖子过指,sleeves_past_fingers,
Clothing,Arm,袖子过腕,sleeves_past_wrists,
Clothing,Arm,袖子过肘,sleeves_past_elbows,
Clothing,Arm,袖子上推,sleeves_pushed_up,
Clothing,Arm,袖子里的手臂,arm_out_of_sleeve,
Clothing,Arm,不均匀的袖子,uneven_sleeves,
Clothing,Arm,不匹配的袖子,mismatched_sleeves,
Clothing,Arm,袖子卷起,sleeve_rolled_up,
Clothing,Arm,单只袖子卷起,sleeves_rolled_up,
Clothing,Arm,羽毛装饰的袖子,feather-trimmed_sleeves,
Clothing,Arm,双手交叉伸进袖子里,hands_in_opposite_sleeves,
Clothing,Arm,蕾丝边袖子,lace-trimmed_sleeves,
Clothing,Arm,掐袖子,pinching_sleeves,
Clothing,Arm,蓬蓬的袖子,puffy_detached_sleeves,
Clothing,Arm,棱纹袖子,ribbed_sleeves,
Clothing,Arm,单边没脱掉的袖子,single_detached_sleeve,
Clothing,Arm,叠起来的袖子,sleeves_folded_up,
Clothing,Arm,条纹袖子,striped_sleeves,
Clothing,Arm,和袖子分开的手腕的袖口,wrist_cuffs,
Clothing,Arm,袖章(臂带),armband,
Clothing,Arm,臂镯,armlet,
Clothing,Arm,手臂袜带,arm_garter,
Clothing,Arm,绷带,bandage,
Clothing,Arm,皮带,leash,
Clothing,Arm,手臂纹身,arm_tattoo,
Clothing,Arm,数字文身,number_tattoo,
Clothing,Arm,珠子手链,bead_bracelet,
Clothing,Arm,手镯,bracelet,
Clothing,Arm,花手镯,flower_bracelet,
Clothing,Arm,带钉手镯,spiked_bracelet,
Clothing,Arm,腕饰,wrist_cuffs,
Clothing,Arm,腕带,wristband,
Clothing,Arm,护腕,bracer,
Clothing,Arm,袖口,cuffs,
Clothing,Arm,绑定手腕,bound_wrists,
Clothing,Arm,手腕发圈,wrist_scrunchie,
Clothing,Arm,手铐,handcuffs,
Clothing,Arm,手铐,shackles,
Clothing,Arm,锁链,chains,
Clothing,Arm,锁链带牵绳,chain_leash,
Clothing,Hand,手套,gloves,
Clothing,Hand,脱下手套,gloves_removed,
Clothing,Hand,无手套,no_gloves,
Clothing,Hand,单只手套,single_glove,
Clothing,Hand,单手戴着过肘的手套,single_elbow_glove,
Clothing,Hand,长手套,long_gloves,
Clothing,Hand,长袖手套(肘部手套),elbow_gloves,
Clothing,Hand,新娘手套,bridal_gauntlets,
Clothing,Hand,半截手套,half_gloves,
Clothing,Hand,露指手套,fingerless_gloves,
Clothing,Hand,部分露指手套,partially_fingerless_gloves,
Clothing,Hand,爪子手套(分指手套),paw_gloves,
Clothing,Hand,连指手套(两指手套),mittens,
Clothing,Hand,棒球手套,baseball_mitt,
Clothing,Hand,毛边手套,fur-trimmed_gloves,
Clothing,Hand,乳胶手套,latex_gloves,
Clothing,Hand,蕾丝边手套,lace-trimmed_gloves,
Clothing,Hand,皮手套,leather_gloves,
Clothing,Hand,花边手套,frilled_gloves,
Clothing,Hand,双色手套,mismatched_gloves,
Clothing,Hand,多色款手套,multicolored_gloves,
Clothing,Hand,不对称的手套,asymmetrical_gloves,
Clothing,Hand,棕色手套,brown_gloves,
Clothing,Hand,隔热手套,oven_mitts,
Clothing,Hand,印花手套,print_gloves,
Clothing,Hand,条纹手套,striped_gloves,
Clothing,Hand,破损的手套,torn_gloves,
Clothing,Hand,歌剧手套,opera_gloves,
Clothing,Hand,腕套,wristlets,
Clothing,Hand,驾驶手套,driving_gloves,
Clothing,Hand,护甲手套,gauntlets,
Clothing,Hand,工作手套,work_gloves,
Clothing,Hand,焊接手套,welding_gloves,
Clothing,Hand,园艺手套,gardening_gloves,
Clothing,Hand,冬季手套,winter_gloves,
Clothing,Hand,滑雪手套,ski_gloves,
Clothing,Hand,羊绒手套,cashmere_gloves,
Clothing,Hand,缎子手套,satin_gloves,
Clothing,Hand,天鹅绒手套,velvet_gloves,
Clothing,Hand,刺绣手套,embroidered_gloves,
Clothing,Hand,串珠手套,beaded_gloves,
Clothing,Hand,亮片手套,sequined_gloves,
Clothing,Hand,羽毛手套,feathered_gloves,
Clothing,Hand,露指连指手套,fingerless_mittens,
Clothing,Hand,可转换连指手套,convertible_mittens,
Clothing,Hand,订婚戒指,engagement_ring,
Clothing,Hand,结婚戒指,wedding_ring,
Clothing,Hand,承诺戒指,promise_ring,
Clothing,Hand,鸡尾酒戒指,cocktail_ring,
Clothing,Hand,印章戒指,signet_ring,
Clothing,Hand,生辰石戒指,birthstone_ring,
Clothing,Hand,情绪戒指,mood_ring,
Clothing,Hand,克拉达戒指,claddagh_ring,
Clothing,Hand,毒药戒指,poison_ring,
Clothing,Hand,钻石戒指,diamond_ring,
Clothing,Hand,金戒指,gold_ring,
Clothing,Hand,银戒指,silver_ring,
Clothing,Hand,铂金戒指,platinum_ring,
Clothing,Hand,珍珠戒指,pearl_ring,
Clothing,Hand,红宝石戒指,ruby_ring,
Clothing,Hand,蓝宝石戒指,sapphire_ring,
Clothing,Hand,祖母绿戒指,emerald_ring,
Clothing,Earring,十字耳环,cross_earrings,
Clothing,Earring,水晶耳环,crystal_earrings,
Clothing,Earring,耳环,earrings,
Clothing,Earring,花耳环,flower_earrings,
Clothing,Earring,心形耳环,heart_earrings,
Clothing,Earring,环状耳环,hoop_earrings,
Clothing,Earring,多个耳环,multiple_earrings,
Clothing,Earring,药丸样式的耳环,pill_earrings,
Clothing,Earring,只一边戴着耳环,single_earring,
Clothing,Earring,骷髅耳环,skull_earrings,
Clothing,Earring,星形耳环,star_earrings,
Clothing,Earring,耳钉,stud_earrings,
Clothing,Earring,耳坠,dangle_earrings,
Clothing,Earring,耳钩,hook_earrings,
Clothing,Earring,耳夹,clip-on_earrings,
Clothing,Earring,磁铁耳环,magnetic_earrings,
Clothing,Earring,水滴形耳环,teardrop_earrings,
Clothing,Earring,几何形耳环,geometric_earrings,
Clothing,Earring,动物形耳环,animal_earrings,
Clothing,Earring,昆虫形耳环,insect_earrings,
Clothing,Earring,字母耳环,letter_earrings,
Clothing,Earring,数字耳环,number_earrings,
Clothing,Earring,羽毛耳环,feather_earrings,
Clothing,Earring,流苏耳环,tassel_earrings,
Clothing,Earring,珍珠耳环,pearl_earrings,
Clothing,Earring,钻石耳环,diamond_earrings,
Clothing,Earring,黄金耳环,gold_earrings,
Clothing,Earring,白金耳环,platinum_earrings,
Clothing,Earring,银耳环,silver_earrings,
Clothing,Earring,木质耳环,wooden_earrings,
Clothing,Earring,塑料耳环,plastic_earrings,
Clothing,Earring,树脂耳环,resin_earrings,
Clothing,Earring,波西米亚风耳环,bohemian_earrings,
Clothing,Earring,复古风耳环,vintage_earrings,
Clothing,Earring,朋克风耳环,punk_earrings,
Clothing,Earring,哥特风耳环,goth_earrings,
Clothing,Earring,极简风耳环,minimalist_earrings,
Clothing,Headwear,光环,halo,
Clothing,Headwear,机械光环,mechanical_halo,
Clothing,Headwear,头饰,headwear,
Clothing,Headwear,头巾,headpiece,
Clothing,Headwear,头饰已移除,headwear_removed,
Clothing,Headwear,头花环,head_wreath,
Clothing,Headwear,皇冠,crown,
Clothing,Headwear,迷你皇冠,mini_crown,
Clothing,Headwear,头冠,tiara,
Clothing,Headwear,王冠,diadem,
Clothing,Headwear,倾斜的头饰,tilted_headwear,
Clothing,Headwear,头鳍,head_fins,
Clothing,Headwear,女仆头饰,maid_headdress,
Clothing,Headwear,新娘头纱,bridal_veil,
Clothing,Headwear,头带,headband,
Clothing,Headwear,头盔,helmet,
Clothing,Headwear,替代头饰,alternate_headwear,
Clothing,Headwear,毛边头饰,fur-trimmed_headwear,
Clothing,Headwear,帽子上的护目镜,goggles_on_headwear,
Clothing,Headwear,耳机,earphones,
Clothing,Headwear,耳罩,earmuffs,
Clothing,Headwear,耳朵穿过头饰,ears_through_headwear,
Clothing,Headwear,xx在头上,xx_on_head,
Clothing,Headwear,头上的叶子,leaf_on_head,
Clothing,Headwear,纂,topknot,
Clothing,Headwear,水银头,suigintou,
Clothing,Headwear,三角头饰,triangular_headpiece,
Clothing,Headwear,护额,forehead_protector,
Clothing,Headwear,天线,radio_antenna,
Clothing,Headwear,兽耳头罩,animal_hood,
Clothing,Headwear,箭头,arrow_(symbol),
Clothing,Headwear,斧头,axe,
Clothing,Headwear,秃头,bald,
Clothing,Headwear,头巾,bandana,
Clothing,Headwear,波波头,bob_cut,
Clothing,Headwear,骨头,bone,
Clothing,Headwear,锅盖头,bowl_cut,
Clothing,Headwear,头冠,circlet,
Clothing,Headwear,团子头,double_bun,
Clothing,Headwear,双头假阴茎,double_dildo,
Clothing,Headwear,钻头,drill,
Clothing,Headwear,水龙头,faucet,
Clothing,Headwear,扎头巾,hachimaki,
Clothing,Headwear,耳后有头发,hair_behind_ear,
Clothing,Headwear,头发上系着铃铛,hair_bell,
Clothing,Headwear,发髻,hair_bun,
Clothing,Headwear,披下来的头发,hair_down,
Clothing,Headwear,在摆动的头发,hair_flaps,
Clothing,Headwear,拨头发,hair_flip,
Clothing,Headwear,头发上别着花,hair_flower,
Clothing,Headwear,散开的头发,hair_spread_out,
Clothing,Headwear,盘起来的头发,hair_up,
Clothing,Headwear,戴着头盔的,helm,
Clothing,Headwear,摘下头盔,helmet_removed,
Clothing,Headwear,带角头盔,horned_helmet,
Clothing,Headwear,加帕里馒头,japari_bun,
Clothing,Headwear,方头巾,kerchief,
Clothing,Headwear,麻美断头梗,mami_mogu_mogu,
Clothing,Headwear,头巾式室内女帽,mob_cap,
Clothing,Headwear,只扎了一边的头发,one_side_up,
Clothing,Headwear,猫头鹰,owl,
Clothing,Headwear,突码头,pier,
Clothing,Headwear,枕头,pillow,
Clothing,Headwear,举起的拳头,raised_fist,
Clothing,Headwear,头骨和交叉的骨头,skull_and_crossbones,
Clothing,Headwear,石头,stone,
Clothing,Headwear,穆斯林头巾,turban,
Clothing,Headwear,双钻头发型,twin_drills,
Clothing,Headwear,头发往上蜷的发型,updo,
Clothing,Headwear,湿头发,wet_hair,
Clothing,Headwear,头部穿戴物,headdress,
Clothing,Headwear,整理头饰,adjusting_headwear,
Clothing,Headwear,熊印花头饰,bear_hair_ornament,
Clothing,Headwear,棕色头饰,brown_headwear,
Clothing,Headwear,角状头饰,horned_headwear,
Clothing,Headwear,为角留了洞的头饰,horns_through_headwear,
Clothing,Headwear,无头饰,no_headwear,
Clothing,Headwear,头上有的非头饰类物体,object_on_head,
Clothing,Headwear,印花头饰,print_headwear,
Clothing,Headwear,骨头状饰品,bone_hair_ornament,
Clothing,Headwear,兔子饰品,bunny_hair_ornament,
Clothing,Headwear,角上有饰物,horn_ornament,
Clothing,Headwear,头上有动物,animal_on_head,
Clothing,Headwear,从后脑戴上的耳机,behind-the-head_headphones,
Clothing,Headwear,头上的鸟,bird_on_head,
Clothing,Headwear,猫耳式耳机,cat_ear_headphones,
Clothing,Headwear,头上趴着猫,cat_on_head,
Clothing,Headwear,眼镜别在头上,eyewear_on_head,
Clothing,Headwear,额头,forehead,
Clothing,Headwear,额前有宝石,forehead_jewel,
Clothing,Headwear,亲吻额头,forehead_kiss,
Clothing,Headwear,额前有图案,forehead_mark,
Clothing,Headwear,额头贴额头,forehead-to-forehead,
Clothing,Headwear,头上别着护目镜,goggles_on_head,
Clothing,Headwear,头,head,
Clothing,Headwear,头上起包,head_bump,
Clothing,Headwear,低着头,head_down,
Clothing,Headwear,戴着头戴显示设备,head_mounted_display,
Clothing,Headwear,一部分头部没画进框里,head_out_of_frame,
Clothing,Headwear,枕着头,head_rest,
Clothing,Headwear,歪着头,head_tilt,
Clothing,Headwear,头上有翅膀,head_wings,
Clothing,Headwear,头部饰品(含科幻元素),headgear,
Clothing,Headwear,耳机,headphones,
Clothing,Headwear,状态条(游戏和科幻风格),heads-up_display,
Clothing,Headwear,头戴式耳机,headset,
Clothing,Headwear,EVA神经连接器,inter_headset,
Clothing,Headwear,在头上,on_head,
Clothing,Headwear,小人儿在头上,person_on_head,
Clothing,Headwear,单侧头上有翅膀,single_head_wing,
Clothing,Hat,帽子,hat,
Clothing,Hat,没有帽子,no_hat,
Clothing,Hat,大帽子,large_hat,
Clothing,Hat,迷你帽,mini_hat,
Clothing,Hat,魔女帽,witch_hat,
Clothing,Hat,迷你魔女帽,mini_witch_hat,
Clothing,Hat,巫师帽子,wizard_hat,
Clothing,Hat,派对帽,party_hat,
Clothing,Hat,小丑帽,jester_cap,
Clothing,Hat,大礼帽,tokin_hat,
Clothing,Hat,高顶礼帽,top_hat,
Clothing,Hat,迷你礼帽,mini_top_hat,
Clothing,Hat,圆顶礼帽,bowler_hat,
Clothing,Hat,药盒帽,pillbox_hat,
Clothing,Hat,钟形女帽,cloche_hat,
Clothing,Hat,侧边帽,side_cap,
Clothing,Hat,军帽,military_hat,
Clothing,Hat,贝雷帽,beret,
Clothing,Hat,驻军帽,garrison_cap,
Clothing,Hat,警察帽,police_hat,
Clothing,Hat,护士帽,nurse_cap,
Clothing,Hat,厨师帽,chef_hat,
Clothing,Hat,校帽,school_hat,
Clothing,Hat,海盗帽,pirate_hat,
Clothing,Hat,出租车司机帽,cabbie_hat,
Clothing,Hat,渔夫帽,bucket_hat,
Clothing,Hat,安全帽,hardhat,
Clothing,Hat,草帽,straw_hat,
Clothing,Hat,太阳帽,sun_hat,
Clothing,Hat,斗笠,rice_hat,
Clothing,Hat,动物帽,animal_hat,
Clothing,Hat,皮帽,fur_hat,
Clothing,Hat,带耳朵的帽子,hat_with_ears,
Clothing,Hat,泡泡帽,bobblehat,
Clothing,Hat,枕帽,pillow_hat,
Clothing,Hat,南瓜帽,pumpkin_hat,
Clothing,Hat,棒球帽,baseball_cap,
Clothing,Hat,鸭舌帽,flat_cap,
Clothing,Hat,撕裂的帽子,torn_hat,
Clothing,Hat,暴民帽,mob_cap,
Clothing,Hat,报童帽,newsboy_cap,
Clothing,Hat,白色贝雷帽上的蝴蝶结,bowknot_over_white_beret,
Clothing,Hat,反扣的帽子,backwards_hat,
Clothing,Hat,碗状帽子,bowl_hat,
Clothing,Hat,猫耳帽子,cat_hat,
Clothing,Hat,聊天框风格,chat_log,
Clothing,Hat,牛仔帽,cowboy_hat,
Clothing,Hat,狗盆帽,dixie_cup_hat,
Clothing,Hat,带有蝴蝶结的帽子,hat_bow,
Clothing,Hat,带有羽毛的帽子,hat_feather,
Clothing,Hat,带着花的帽子,hat_flower,
Clothing,Hat,带有饰物的帽子,hat_ornament,
Clothing,Hat,帽子遮住了一只眼,hat_over_one_eye,
Clothing,Hat,摘下帽子,hat_removed,
Clothing,Hat,带有缎带的帽子,hat_ribbon,
Clothing,Hat,捏着帽檐,hat_tip,
Clothing,Hat,线影法(纹理),hatching_(texture),
Clothing,Hat,cos成初音未来,hatsune_miku_(cosplay),
Clothing,Hat,so-nanoka(是这样啊的口癖),is_that_so,
Clothing,Hat,道士帽,porkpie_hat,
Clothing,Hat,水手帽,sailor_hat,
Clothing,Hat,圣诞帽,santa_hat,
Clothing,Hat,帽舌划到侧面,sideways_hat,
Clothing,Hat,作者犯病,what,
Clothing,Hat,另一条世界线,what_if,
Clothing,HairWear,发带,hair_ribbon,
Clothing,HairWear,发带,hairband,
Clothing,HairWear,发带,hair_tie,
Clothing,HairWear,洛丽塔发带,lolita_hairband,
Clothing,HairWear,褶边发带,frilled_hairband,
Clothing,HairWear,蕾丝边饰发带,lace-trimmed_hairband,
Clothing,HairWear,头绳,hair_bobbles,
Clothing,HairWear,发饰,hair_ornament,
Clothing,HairWear,发花,hair_flower,
Clothing,HairWear,x_发饰,x_hair_ornament,
Clothing,HairWear,蝴蝶结发饰,hair_bow,
Clothing,HairWear,青蛙发饰,frog_hair_ornament,
Clothing,HairWear,心形发饰,heart_hair_ornament,
Clothing,HairWear,蝴蝶发饰,butterfly_hair_ornament,
Clothing,HairWear,星星发饰,star_hair_ornament,
Clothing,HairWear,食物主题发饰,food-themed_hair_ornament,
Clothing,HairWear,锚形发饰,anchor_hair_ornament,
Clothing,HairWear,蝙蝠发饰,bat_hair_ornament,
Clothing,HairWear,胡萝卜发饰,carrot_hair_ornament,
Clothing,HairWear,猫系发饰,cat_hair_ornament,
Clothing,HairWear,三叶草发饰,clover_hair_ornament,
Clothing,HairWear,月牙发饰,crescent_hair_ornament,
Clothing,HairWear,十字发饰,cross_hair_ornament,
Clothing,HairWear,方向键发饰,d-pad_hair_ornament,
Clothing,HairWear,鱼形发饰,fish_hair_ornament,
Clothing,HairWear,像无线蓝牙的发饰,hairpods,
Clothing,HairWear,叶子发饰,leaf_hair_ornament,
Clothing,HairWear,音符发饰,musical_note_hair_ornament,
Clothing,HairWear,南瓜发饰,pumpkin_hair_ornament,
Clothing,HairWear,骷髅发饰,skull_hair_ornament,
Clothing,HairWear,蛇形发饰,snake_hair_ornament,
Clothing,HairWear,雪花发饰,snowflake_hair_ornament,
Clothing,HairWear,草莓发饰,strawberry_hair_ornament,
Clothing,HairWear,向日葵发饰,sunflower_hair_ornament,
Clothing,HairWear,发夹,hairpin,
Clothing,HairWear,发夹,hairclip,
Clothing,HairWear,发管,hair_tubes,
Clothing,HairWear,发棒,hair_stick,
Clothing,HairWear,发髻,hair_bun,
Clothing,HairWear,发髻(单),single_hair_bun,
Clothing,HairWear,发铃,hair_bell,
Clothing,HairWear,发圈,hair_rings,
Clothing,Accessory,戒指,ring,
Clothing,Accessory,婚戒,wedding_band,
Clothing,Accessory,耳环,earrings,
Clothing,Accessory,单耳环,single_earring,
Clothing,Accessory,耳钉,stud_earrings,
Clothing,Accessory,项链,necklace,
Clothing,Accessory,首饰,jewelry,
Clothing,Accessory,水晶,crystal,
Clothing,Accessory,胸针,brooch,
Clothing,Accessory,宝石,gem,
Clothing,Accessory,胸前宝石,chest_jewel,
Clothing,Accessory,额头宝石,forehead_jewel,
Clothing,Accessory,流苏,tassel,
